index,Latitude,Longitude,Time Range,crime count,Occurrence of Crime
5293678,34.0028,-118.367,10:30 AM - 11:00 AM,0,No
17632360,34.135,-118.5843,02:00 PM - 02:30 PM,0,No
18215556,34.148,-118.4237,12:30 AM - 01:00 AM,0,No
9713122,34.0453,-118.3386,04:00 AM - 04:30 AM,0,No
6183006,34.0168,-118.4555,07:30 AM - 08:00 AM,0,No
4573104,33.9926,-118.3922,02:00 AM - 02:30 AM,0,No
24634527,34.2538,-118.5824,08:30 PM - 09:00 PM,0,No
7148819,34.0256,-118.536,12:30 PM - 01:00 PM,0,No
19080844,34.1649,-118.3806,09:30 AM - 10:00 AM,0,No
9039914,34.0417,-118.274,02:00 PM - 02:30 PM,0,No
2187336,33.9546,-118.23700000000001,01:30 AM - 02:00 AM,0,No
8347641,34.0363,-118.3474,09:00 AM - 09:30 AM,0,No
15809070,34.1006,-118.4312,04:30 AM - 05:00 AM,0,No
787184,33.7866,-118.2352,02:00 PM - 02:30 PM,0,No
14421946,34.0797,-118.2964,09:30 PM - 10:00 PM,0,No
12299491,34.0609,-118.3274,07:00 AM - 07:30 AM,0,No
19925522,34.1776,-118.24,06:30 AM - 07:00 AM,0,No
22824912,34.2214,-118.2933,10:00 AM - 10:30 AM,0,No
17532773,34.1318,-118.4309,05:00 PM - 05:30 PM,0,No
9764902,34.0454,-118.2188,08:30 PM - 09:00 PM,0,No
5708514,34.0109,-118.1989,05:30 PM - 06:00 PM,0,No
9842211,34.0459,-118.5296,05:30 PM - 06:00 PM,0,No
13973631,34.0757,-118.4693,07:00 AM - 07:30 AM,0,No
9918318,34.0461,-118.4492,01:00 AM - 01:30 AM,0,No
2884955,33.9674,-118.3987,12:30 AM - 01:00 AM,0,No
25268261,34.2708,-118.2842,01:30 PM - 02:00 PM,0,No
16893645,34.1152,-118.3504,06:00 AM - 06:30 AM,0,No
8477947,34.0377,-118.5244,08:00 PM - 08:30 PM,0,No
24266638,34.2472,-118.2634,10:30 AM - 11:00 AM,0,No
25491703,34.275,-118.2369,03:30 PM - 04:00 PM,0,No
8438658,34.0376,-118.6355,09:30 PM - 10:00 PM,0,No
10605408,34.0496,-118.3965,11:00 PM - 11:30 PM,0,No
17486569,34.1312,-118.1954,03:30 PM - 04:00 PM,0,No
4283999,33.9897,-118.4163,09:30 PM - 10:00 PM,0,No
22846532,34.2215,-118.4373,10:00 AM - 10:30 AM,0,No
15070159,34.0885,-118.2852,04:00 PM - 04:30 PM,0,No
9254362,34.0429,-118.2782,07:30 AM - 08:00 AM,0,No
24973556,34.2647,-118.344,06:00 AM - 06:30 AM,0,No
12782860,34.0643,-118.1889,05:30 PM - 06:00 PM,0,No
17870642,34.141,-118.2867,10:00 AM - 10:30 AM,0,No
10143216,34.0472,-118.3463,02:30 AM - 03:00 AM,0,No
18719061,34.1585,-118.4158,09:00 PM - 09:30 PM,0,No
1189674,33.9274,-118.4815,05:00 AM - 05:30 AM,0,No
5004251,33.9983,-118.3885,10:00 AM - 10:30 AM,0,No
3294957,33.9757,-118.2719,11:00 AM - 11:30 AM,0,No
2738485,33.9643,-118.4322,03:00 PM - 03:30 PM,0,No
8152245,34.0352,-118.5938,12:30 AM - 01:00 AM,0,No
3955223,33.9859,-118.4699,04:00 PM - 04:30 PM,0,No
24214815,34.2463,-118.3922,07:30 PM - 08:00 PM,0,No
14523070,34.0806,-118.3563,11:30 AM - 12:00 PM,0,No
8865495,34.0399,-118.2428,01:00 PM - 01:30 PM,0,No
18244764,34.1485,-118.5289,11:00 AM - 11:30 AM,0,No
8346667,34.0363,-118.3611,03:30 PM - 04:00 PM,0,No
19233044,34.167,-118.2999,04:30 PM - 05:00 PM,0,No
21612664,34.2011,-118.2445,09:30 PM - 10:00 PM,0,No
2144589,33.9528,-118.2782,01:00 PM - 01:30 PM,0,No
22668271,34.2176,-118.4227,03:00 PM - 03:30 PM,0,No
1224034,33.9299,-118.5345,06:30 AM - 07:00 AM,0,No
21400520,34.1959,-118.1954,05:00 AM - 05:30 AM,0,No
5998793,34.0153,-118.5657,09:00 PM - 09:30 PM,0,No
2283916,33.9557,-118.3029,10:30 PM - 11:00 PM,0,No
1012379,33.8382,-118.4541,11:00 PM - 11:30 PM,0,No
16456951,34.1076,-118.4147,09:00 PM - 09:30 PM,0,No
13232033,34.0683,-118.339,02:30 PM - 03:00 PM,0,No
3293254,33.9757,-118.28,05:30 AM - 06:00 AM,0,No
14365969,34.0793,-118.5475,09:30 PM - 10:00 PM,0,No
15323388,34.0928,-118.2761,12:30 PM - 01:00 PM,0,No
9749317,34.0454,-118.3352,06:30 AM - 07:00 AM,0,No
10507551,34.049,-118.2981,09:30 PM - 10:00 PM,0,No
21804096,34.2048,-118.4474,10:00 PM - 10:30 PM,0,No
9248027,34.0429,-118.3216,12:30 PM - 01:00 PM,0,No
18937940,34.1623,-118.3735,09:00 PM - 09:30 PM,0,No
24363779,34.2508,-118.3367,06:30 AM - 07:00 AM,0,No
4372226,33.9906,-118.2717,02:00 AM - 02:30 AM,0,No
8579063,34.038000000000004,-118.2366,06:00 AM - 06:30 AM,0,No
15453623,34.0962,-118.387,11:30 AM - 12:00 PM,0,No
13390996,34.0705,-118.2323,07:00 PM - 07:30 PM,0,No
14766914,34.0844,-118.4416,03:30 PM - 04:00 PM,0,No
19102616,34.1649,-118.1898,03:00 PM - 03:30 PM,0,No
15476682,34.0966,-118.619,02:30 AM - 03:00 AM,0,No
750999,33.785,-118.2371,04:30 PM - 05:00 PM,0,No
18677261,34.1576,-118.4759,12:30 PM - 01:00 PM,0,No
12328426,34.0611,-118.4014,10:00 PM - 10:30 PM,0,No
20287740,34.1816,-118.1847,01:00 AM - 01:30 AM,0,No
22698127,34.218,-118.4978,08:30 PM - 09:00 PM,0,No
18142185,34.1467,-118.4419,10:00 PM - 10:30 PM,0,No
23407037,34.2302,-118.2499,01:30 AM - 02:00 AM,0,No
7340698,34.027,-118.3645,01:30 AM - 02:00 AM,0,No
313872,33.7424,-118.27600000000001,03:00 AM - 03:30 AM,0,No
9178011,34.0427,-118.3042,07:30 PM - 08:00 PM,0,No
3226724,33.9737,-118.2501,04:30 PM - 05:00 PM,0,No
19263338,34.1681,-118.352,06:00 AM - 06:30 AM,0,No
14938736,34.0864,-118.5975,10:30 AM - 11:00 AM,0,No
12589877,34.0627,-118.301,05:00 PM - 05:30 PM,0,No
16790447,34.1109,-118.3046,01:00 PM - 01:30 PM,0,No
17957685,34.1431,-118.5233,09:30 AM - 10:00 AM,0,No
1858721,33.9456,-118.2715,06:00 AM - 06:30 AM,0,No
21155047,34.1938,-118.47200000000001,09:00 AM - 09:30 AM,0,No
14396280,34.0793,-118.2359,07:30 PM - 08:00 PM,0,No
21196197,34.1939,-118.4207,09:30 PM - 10:00 PM,0,No
1174958,33.9271,-118.2785,02:30 AM - 03:00 AM,0,No
24185261,34.246,-118.3253,12:30 AM - 01:00 AM,0,No
23271346,34.2292,-118.5425,12:30 AM - 01:00 AM,0,No
16741588,34.1106,-118.4427,12:00 AM - 12:30 AM,0,No
22818298,34.2214,-118.3518,04:30 PM - 05:00 PM,0,No
16079851,34.1032,-118.2621,11:30 AM - 12:00 PM,0,No
17842353,34.1409,-118.2443,12:30 PM - 01:00 PM,0,No
11596716,34.0556,-118.2114,03:00 PM - 03:30 PM,0,No
1454138,33.935,-118.3402,02:30 AM - 03:00 AM,0,No
5321316,34.0029,-118.4541,11:30 AM - 12:00 PM,0,No
9158220,34.0427,-118.5822,05:30 PM - 06:00 PM,0,No
25287381,34.271,-118.4452,09:00 AM - 09:30 AM,0,No
21289556,34.1946,-118.2442,06:30 AM - 07:00 AM,0,No
22794997,34.2198,-118.2593,10:00 PM - 10:30 PM,0,No
134692,33.7306,-118.2741,06:30 PM - 07:00 PM,0,No
23742383,34.2394,-118.4517,02:00 AM - 02:30 AM,0,No
13898199,34.0743,-118.5804,08:30 AM - 09:00 AM,0,No
18087335,34.1446,-118.2805,09:30 PM - 10:00 PM,0,No
16402451,34.1054,-118.2661,07:30 AM - 08:00 AM,0,No
2311542,33.955999999999996,-118.3845,05:30 PM - 06:00 PM,0,No
766965,33.7866,-118.391,09:30 AM - 10:00 AM,0,No
12090923,34.0594,-118.2789,04:00 PM - 04:30 PM,0,No
23818463,34.2416,-118.40799999999999,07:00 PM - 07:30 PM,0,No
18177626,34.1468,-118.4451,12:00 AM - 12:30 AM,0,No
7714010,34.0319,-118.257,08:30 PM - 09:00 PM,0,No
3303324,33.9757,-118.1846,11:30 AM - 12:00 PM,0,No
12560629,34.0625,-118.2634,10:00 AM - 10:30 AM,0,No
15244717,34.0909,-118.3213,04:00 PM - 04:30 PM,0,No
6838597,34.023,-118.3595,01:30 AM - 02:00 AM,0,No
18638923,34.1564,-118.551,07:30 PM - 08:00 PM,0,No
6814607,34.0229,-118.2685,03:00 PM - 03:30 PM,0,No
8587973,34.0382,-118.4648,07:30 PM - 08:00 PM,0,No
25647805,34.2904,-118.4322,11:00 PM - 11:30 PM,0,No
7779469,34.0321,-118.2933,02:30 PM - 03:00 PM,0,No
13013851,34.0671,-118.3675,10:30 AM - 11:00 AM,0,No
12034967,34.0588,-118.4661,03:00 AM - 03:30 AM,0,No
15685774,34.0987,-118.2558,08:30 PM - 09:00 PM,0,No
3185705,33.9733,-118.2794,10:30 PM - 11:00 PM,0,No
9577672,34.0446,-118.2774,06:00 AM - 06:30 AM,0,No
2658644,33.9636,-118.5863,09:00 PM - 09:30 PM,0,No
7542976,34.0308,-118.5603,08:00 PM - 08:30 PM,0,No
21160492,34.1938,-118.4185,05:30 AM - 06:00 AM,0,No
8650222,34.0385,-118.2415,06:30 AM - 07:00 AM,0,No
2946561,33.9696,-118.571,06:30 PM - 07:00 PM,0,No
21082116,34.1924,-118.5033,03:30 PM - 04:00 PM,0,No
16801595,34.1109,-118.2396,05:30 PM - 06:00 PM,0,No
1091985,33.8817,-118.3717,05:00 PM - 05:30 PM,0,No
4761008,33.9948,-118.3056,01:00 AM - 01:30 AM,0,No
14680908,34.0835,-118.2533,05:30 PM - 06:00 PM,0,No
18653468,34.1564,-118.3462,07:00 AM - 07:30 AM,0,No
18075191,34.1446,-118.3826,12:30 PM - 01:00 PM,0,No
9821658,34.0457,-118.3301,10:30 AM - 11:00 AM,0,No
12098062,34.0594,-118.2366,01:30 PM - 02:00 PM,0,No
24920819,34.2603,-118.6059,04:30 AM - 05:00 AM,0,No
14382079,34.0793,-118.3281,04:00 PM - 04:30 PM,0,No
12866731,34.0656,-118.4053,05:30 AM - 06:00 AM,0,No
19613367,34.1722,-118.4501,04:00 PM - 04:30 PM,0,No
17691476,34.1356,-118.285,09:00 AM - 09:30 AM,0,No
9267622,34.0431,-118.53,10:30 AM - 11:00 AM,0,No
17995538,34.1436,-118.4675,06:30 PM - 07:00 PM,0,No
925722,33.7897,-118.2684,05:00 AM - 05:30 AM,0,No
21438757,34.1976,-118.5822,06:00 PM - 06:30 PM,0,No
11156235,34.0531,-118.285,04:30 PM - 05:00 PM,0,No
19846495,34.1773,-118.2822,08:00 PM - 08:30 PM,0,No
2257798,33.9551,-118.2474,06:00 AM - 06:30 AM,0,No
635336,33.7799,-118.2845,06:30 PM - 07:00 PM,0,No
18306558,34.1486,-118.2589,05:30 AM - 06:00 AM,0,No
25376365,34.2724,-118.2821,03:30 PM - 04:00 PM,0,No
17080155,34.1192,-118.2894,01:00 PM - 01:30 PM,0,No
7553139,34.0308,-118.3969,02:00 AM - 02:30 AM,0,No
16177028,34.1037,-118.3332,02:00 AM - 02:30 AM,0,No
3492559,33.9784,-118.4322,06:00 PM - 06:30 PM,0,No
19426561,34.17,-118.619,02:00 AM - 02:30 AM,0,No
19636243,34.1722,-118.2531,09:30 AM - 10:00 AM,0,No
808163,33.7868,-118.3367,10:30 PM - 11:00 PM,0,No
23948524,34.2439,-118.2188,01:30 AM - 02:00 AM,0,No
18436211,34.1504,-118.3659,07:00 PM - 07:30 PM,0,No
10879539,34.0514,-118.1943,01:00 PM - 01:30 PM,0,No
10313853,34.0478,-118.4443,04:00 PM - 04:30 PM,0,No
10915663,34.0516,-118.1884,03:30 AM - 04:00 AM,0,No
10023329,34.0467,-118.477,07:30 AM - 08:00 AM,0,No
11921735,34.0579,-118.6355,10:00 PM - 10:30 PM,0,No
17452789,34.1312,-118.5846,10:00 PM - 10:30 PM,0,No
4816941,33.9953,-118.4706,02:30 AM - 03:00 AM,0,No
13593917,34.0717,-118.3088,06:30 AM - 07:00 AM,0,No
18881855,34.1603,-118.255,02:00 PM - 02:30 PM,0,No
12264767,34.0607,-118.3145,11:30 AM - 12:00 PM,0,No
2019705,33.9511,-118.44,10:30 AM - 11:00 AM,0,No
13844433,34.0736,-118.3197,09:30 AM - 10:00 AM,0,No
7756985,34.0321,-118.6017,05:30 AM - 06:00 AM,0,No
10806057,34.0509,-118.2232,02:30 AM - 03:00 AM,0,No
3941319,33.9856,-118.2719,08:00 PM - 08:30 PM,0,No
20668804,34.1884,-118.3029,06:30 PM - 07:00 PM,0,No
4978478,33.9967,-118.2938,01:30 AM - 02:00 AM,0,No
23886611,34.2434,-118.4487,06:00 PM - 06:30 PM,0,No
4887620,33.9961,-118.5033,09:30 PM - 10:00 PM,0,No
20349904,34.1835,-118.2783,04:00 PM - 04:30 PM,0,No
14900035,34.0854,-118.2159,12:30 AM - 01:00 AM,0,No
14332556,34.0783,-118.4706,12:00 AM - 12:30 AM,0,No
23821321,34.2416,-118.3741,02:30 PM - 03:00 PM,0,No
16996031,34.1159,-118.4063,04:00 PM - 04:30 PM,0,No
18818713,34.16,-118.5443,03:30 AM - 04:00 AM,0,No
11119260,34.0529,-118.2915,12:00 AM - 12:30 AM,0,No
1835759,33.9456,-118.4946,04:30 PM - 05:00 PM,0,No
18382891,34.15,-118.2177,08:00 AM - 08:30 AM,0,No
16059469,34.1032,-118.4421,07:30 PM - 08:00 PM,0,No
19863894,34.1774,-118.456,01:00 AM - 01:30 AM,0,No
6854335,34.023,-118.2456,09:30 PM - 10:00 PM,0,No
4210563,33.9891,-118.4331,10:30 AM - 11:00 AM,0,No
15947791,34.1019,-118.4849,04:30 PM - 05:00 PM,0,No
22895168,34.2222,-118.3025,05:30 AM - 06:00 AM,0,No
21126324,34.1937,-118.3974,06:00 AM - 06:30 AM,0,No
11875063,34.0577,-118.2813,09:30 PM - 10:00 PM,0,No
15380570,34.0942,-118.4014,04:00 AM - 04:30 AM,0,No
21941265,34.2063,-118.5846,10:00 AM - 10:30 AM,0,No
9842966,34.0459,-118.5014,07:00 PM - 07:30 PM,0,No
5418743,34.0073,-118.2396,09:30 AM - 10:00 AM,0,No
12481671,34.0619,-118.3035,11:00 AM - 11:30 AM,0,No
19385894,34.1685,-118.2475,07:30 PM - 08:00 PM,0,No
2961127,33.9696,-118.352,04:30 PM - 05:00 PM,0,No
13292118,34.069,-118.4632,12:30 AM - 01:00 AM,0,No
6447527,34.02,-118.3157,10:00 AM - 10:30 AM,0,No
2697299,33.964,-118.4999,08:00 AM - 08:30 AM,0,No
9786124,34.0455,-118.3258,09:30 AM - 10:00 AM,0,No
10830965,34.051,-118.2971,01:30 AM - 02:00 AM,0,No
1599526,33.9383,-118.3224,11:00 AM - 11:30 AM,0,No
16150175,34.1036,-118.2712,05:30 PM - 06:00 PM,0,No
4178118,33.9886,-118.3922,03:00 AM - 03:30 AM,0,No
20219016,34.1804,-118.546,07:30 PM - 08:00 PM,0,No
13509750,34.0713,-118.4439,11:30 AM - 12:00 PM,0,No
24055203,34.2446,-118.2387,07:30 PM - 08:00 PM,0,No
20669393,34.1884,-118.2992,07:30 AM - 08:00 AM,0,No
17998213,34.1436,-118.4442,04:30 PM - 05:00 PM,0,No
7235117,34.0266,-118.3431,03:30 PM - 04:00 PM,0,No
17099919,34.1195,-118.4492,01:30 AM - 02:00 AM,0,No
24222245,34.2463,-118.3128,09:30 PM - 10:00 PM,0,No
19369285,34.1685,-118.3702,10:30 AM - 11:00 AM,0,No
14674508,34.0835,-118.2881,01:30 PM - 02:00 PM,0,No
25063234,34.2657,-118.1933,07:00 AM - 07:30 AM,0,No
24721795,34.2545,-118.3469,03:00 PM - 03:30 PM,0,No
4539338,33.9923,-118.3699,03:30 PM - 04:00 PM,0,No
11247454,34.0539,-118.4443,12:30 PM - 01:00 PM,0,No
13200849,34.0682,-118.2973,03:00 AM - 03:30 AM,0,No
22330958,34.2141,-118.243,06:00 PM - 06:30 PM,0,No
10382543,34.0481,-118.4751,04:00 AM - 04:30 AM,0,No
15671196,34.0987,-118.3663,04:30 PM - 05:00 PM,0,No
18577364,34.1555,-118.39,01:30 AM - 02:00 AM,0,No
16116828,34.1034,-118.2552,05:30 AM - 06:00 AM,0,No
13053064,34.0672,-118.3332,06:00 PM - 06:30 PM,0,No
23787883,34.2402,-118.3511,04:00 AM - 04:30 AM,0,No
1108838,33.8817,-118.2469,07:00 AM - 07:30 AM,0,No
20921358,34.1904,-118.2958,06:30 AM - 07:00 AM,0,No
20915814,34.1904,-118.3456,07:30 AM - 08:00 AM,0,No
16593742,34.1087,-118.4978,08:00 AM - 08:30 AM,0,No
2786731,33.965,-118.3024,03:30 AM - 04:00 AM,0,No
13246540,34.0683,-118.2409,06:30 AM - 07:00 AM,0,No
9077247,34.042,-118.2661,09:30 PM - 10:00 PM,0,No
13199319,34.0682,-118.3059,01:30 PM - 02:00 PM,0,No
13428341,34.0707,-118.2032,09:00 AM - 09:30 AM,0,No
22675277,34.2176,-118.3457,04:30 PM - 05:00 PM,0,No
678710,33.7835,-118.241,03:00 PM - 03:30 PM,0,No
13880478,34.0737,-118.3157,07:30 AM - 08:00 AM,0,No
4109054,33.9883,-118.3637,04:00 PM - 04:30 PM,0,No
18890207,34.1608,-118.5534,07:00 AM - 07:30 AM,0,No
17838516,34.1409,-118.2677,09:00 PM - 09:30 PM,0,No
6048246,34.016,-118.3623,02:00 AM - 02:30 AM,0,No
8399090,34.0367,-118.2396,01:00 AM - 01:30 AM,0,No
6658626,34.0222,-118.3634,09:00 PM - 09:30 PM,0,No
24025045,34.2446,-118.5534,04:00 AM - 04:30 AM,0,No
19815425,34.1766,-118.2551,06:30 PM - 07:00 PM,0,No
1049019,33.8583,-118.4493,01:00 PM - 01:30 PM,0,No
4318556,33.9904,-118.4311,04:00 AM - 04:30 AM,0,No
20589904,34.1869,-118.3725,01:30 AM - 02:00 AM,0,No
25521815,34.2764,-118.2726,08:00 AM - 08:30 AM,0,No
10385349,34.0481,-118.4474,08:30 PM - 09:00 PM,0,No
16654766,34.1095,-118.259,05:00 PM - 05:30 PM,0,No
18927021,34.1623,-118.5289,01:30 PM - 02:00 PM,0,No
8892997,34.0401,-118.2915,04:30 PM - 05:00 PM,0,No
13137681,34.0677,-118.2485,03:00 AM - 03:30 AM,0,No
15384454,34.0942,-118.3621,07:00 PM - 07:30 PM,0,No
13461320,34.0711,-118.2459,01:30 AM - 02:00 AM,0,No
8486831,34.0377,-118.3965,08:30 PM - 09:00 PM,0,No
9544374,34.0445,-118.2634,06:30 PM - 07:00 PM,0,No
6049486,34.016,-118.3494,11:00 AM - 11:30 AM,0,No
2034157,33.9511,-118.2936,10:00 PM - 10:30 PM,0,No
17973383,34.1431,-118.3243,09:30 AM - 10:00 AM,0,No
18801982,34.1594,-118.3008,04:00 AM - 04:30 AM,0,No
1955585,33.9492,-118.3527,04:30 AM - 05:00 AM,0,No
1382169,33.9345,-118.3424,08:00 PM - 08:30 PM,0,No
574144,33.7753,-118.1889,07:30 PM - 08:00 PM,0,No
7126041,34.0255,-118.3563,09:00 PM - 09:30 PM,0,No
16960636,34.1155,-118.4006,02:00 PM - 02:30 PM,0,No
25866011,34.3226,-118.3989,03:30 PM - 04:00 PM,0,No
13901377,34.0743,-118.4771,11:00 PM - 11:30 PM,0,No
8464552,34.0376,-118.2774,08:00 PM - 08:30 PM,0,No
5251785,34.0024,-118.4349,02:30 AM - 03:00 AM,0,No
22832076,34.2214,-118.2531,08:00 PM - 08:30 PM,0,No
3509662,33.9784,-118.2761,03:30 PM - 04:00 PM,0,No
7426176,34.0286,-118.2615,05:30 PM - 06:00 PM,0,No
23533448,34.2331,-118.3806,03:30 PM - 04:00 PM,0,No
17180569,34.1232,-118.3527,12:30 AM - 01:00 AM,0,No
19466933,34.1718,-118.4802,01:30 AM - 02:00 AM,0,No
6761592,34.0228,-118.417,03:30 PM - 04:00 PM,0,No
19164014,34.1667,-118.28399999999999,11:00 PM - 11:30 PM,0,No
12812518,34.0644,-118.2594,06:00 PM - 06:30 PM,0,No
3622031,33.9805,-118.249,11:30 AM - 12:00 PM,0,No
1679539,33.9392,-118.2698,08:30 PM - 09:00 PM,0,No
18934975,34.1623,-118.40799999999999,07:00 PM - 07:30 PM,0,No
6724492,34.0225,-118.4307,07:00 AM - 07:30 AM,0,No
18419083,34.1502,-118.2153,09:00 AM - 09:30 AM,0,No
10816875,34.051,-118.4421,06:30 AM - 07:00 AM,0,No
23969307,34.244,-118.331,06:00 AM - 06:30 AM,0,No
2788024,33.965,-118.2942,03:30 PM - 04:00 PM,0,No
14106737,34.0764,-118.2504,08:00 AM - 08:30 AM,0,No
21419159,34.1975,-118.3386,06:30 PM - 07:00 PM,0,No
18419898,34.1502,-118.199,05:00 PM - 05:30 PM,0,No
15313444,34.0928,-118.3524,10:30 PM - 11:00 PM,0,No
25288471,34.271,-118.4349,01:30 PM - 02:00 PM,0,No
25687457,34.2944,-118.3863,03:00 PM - 03:30 PM,0,No
6372925,34.0192,-118.3462,03:30 AM - 04:00 AM,0,No
1252735,33.9299,-118.2455,10:00 PM - 10:30 PM,0,No
11710432,34.0569,-118.4946,03:00 AM - 03:30 AM,0,No
4426477,33.9911,-118.4297,08:30 AM - 09:00 AM,0,No
16375683,34.1054,-118.5824,06:30 PM - 07:00 PM,0,No
358590,33.7433,-118.1928,01:30 PM - 02:00 PM,0,No
4522294,33.9915,-118.2188,12:30 AM - 01:00 AM,0,No
12483733,34.0619,-118.2916,08:00 AM - 08:30 AM,0,No
25322873,34.272,-118.4492,12:30 PM - 01:00 PM,0,No
8208833,34.0353,-118.3024,12:30 AM - 01:00 AM,0,No
14955654,34.0864,-118.3387,09:30 AM - 10:00 AM,0,No
21668278,34.2029,-118.3622,04:30 AM - 05:00 AM,0,No
10039541,34.0467,-118.3053,06:00 AM - 06:30 AM,0,No
13521678,34.0713,-118.3119,06:30 AM - 07:00 AM,0,No
19865104,34.1774,-118.4473,06:30 PM - 07:00 PM,0,No
25320296,34.272,-118.4751,04:30 PM - 05:00 PM,0,No
18739583,34.1585,-118.2474,12:30 PM - 01:00 PM,0,No
5231693,34.001,-118.28399999999999,02:30 PM - 03:00 PM,0,No
21221677,34.194,-118.6482,01:00 AM - 01:30 AM,0,No
24830946,34.2559,-118.3325,12:00 AM - 12:30 AM,0,No
6421896,34.0199,-118.2542,02:00 AM - 02:30 AM,0,No
9309777,34.0435,-118.4311,08:30 AM - 09:00 AM,0,No
21338288,34.1958,-118.4387,03:00 AM - 03:30 AM,0,No
15756025,34.1004,-118.2669,01:30 PM - 02:00 PM,0,No
17820498,34.1409,-118.4269,12:30 PM - 01:00 PM,0,No
11175835,34.0535,-118.4428,05:00 PM - 05:30 PM,0,No
25482683,34.275,-118.2892,05:30 PM - 06:00 PM,0,No
41460,33.7288,-118.4676,03:00 AM - 03:30 AM,0,No
7998480,34.0336,-118.2743,10:00 AM - 10:30 AM,0,No
9065692,34.042,-118.3504,01:30 AM - 02:00 AM,0,No
5873761,34.0142,-118.3078,03:00 PM - 03:30 PM,0,No
11645402,34.0561,-118.4102,12:00 PM - 12:30 PM,0,No
2701564,33.964,-118.4427,02:00 AM - 02:30 AM,0,No
7875348,34.0327,-118.4073,02:00 PM - 02:30 PM,0,No
20440773,34.1848,-118.4366,01:30 AM - 02:00 AM,0,No
14530922,34.0806,-118.2877,01:00 PM - 01:30 PM,0,No
11496465,34.0553,-118.4654,03:00 PM - 03:30 PM,0,No
12525164,34.0621,-118.2608,08:00 PM - 08:30 PM,0,No
18574479,34.1555,-118.4275,04:00 PM - 04:30 PM,0,No
14129746,34.0766,-118.339,09:00 PM - 09:30 PM,0,No
13018072,34.0671,-118.3243,06:00 AM - 06:30 AM,0,No
24538340,34.2534,-118.387,08:00 AM - 08:30 AM,0,No
4298419,33.9897,-118.2817,05:00 PM - 05:30 PM,0,No
19126339,34.1664,-118.2936,09:00 AM - 09:30 AM,0,No
9721812,34.0453,-118.2757,01:30 AM - 02:00 AM,0,No
21117397,34.1937,-118.5289,07:30 AM - 08:00 AM,0,No
17928790,34.143,-118.4185,02:30 PM - 03:00 PM,0,No
25929616,34.3261,-118.5113,10:30 PM - 11:00 PM,0,No
1487740,33.936,-118.3637,01:00 AM - 01:30 AM,0,No
22660795,34.2176,-118.5448,01:30 PM - 02:00 PM,0,No
14240471,34.078,-118.3071,05:30 PM - 06:00 PM,0,No
3659279,33.9806,-118.2395,12:00 AM - 12:30 AM,0,No
20918358,34.1904,-118.3163,10:30 AM - 11:00 AM,0,No
3892259,33.9855,-118.3743,12:30 AM - 01:00 AM,0,No
21772744,34.2047,-118.3969,08:30 PM - 09:00 PM,0,No
21924264,34.2062,-118.3113,04:30 PM - 05:00 PM,0,No
15400942,34.0942,-118.2415,02:30 PM - 03:00 PM,0,No
15476169,34.0962,-118.1783,04:30 AM - 05:00 AM,0,No
17629592,34.1341,-118.2032,04:30 PM - 05:00 PM,0,No
8108139,34.0346,-118.26299999999999,02:00 PM - 02:30 PM,0,No
15888219,34.1016,-118.3504,05:00 AM - 05:30 AM,0,No
15102937,34.0889,-118.3035,02:00 AM - 02:30 AM,0,No
2879209,33.9674,-118.4585,06:00 PM - 06:30 PM,0,No
22131395,34.2094,-118.4006,05:30 PM - 06:00 PM,0,No
5674568,34.0109,-118.5943,11:30 AM - 12:00 PM,0,No
3885180,33.9855,-118.4527,09:30 AM - 10:00 AM,0,No
263607,33.7421,-118.3989,03:30 PM - 04:00 PM,0,No
9660797,34.0452,-118.5843,08:30 PM - 09:00 PM,0,No
16029199,34.103,-118.3743,06:30 PM - 07:00 PM,0,No
17406378,34.1309,-118.2743,11:00 AM - 11:30 AM,0,No
18865927,34.1603,-118.3743,04:30 PM - 05:00 PM,0,No
20635351,34.1883,-118.2872,12:30 AM - 01:00 AM,0,No
21875712,34.2059,-118.4492,04:00 PM - 04:30 PM,0,No
24406118,34.2512,-118.2857,02:30 AM - 03:00 AM,0,No
1894960,33.9465,-118.2698,07:00 AM - 07:30 AM,0,No
11850558,34.0577,-118.6016,12:30 PM - 01:00 PM,0,No
21906485,34.2062,-118.5534,10:00 AM - 10:30 AM,0,No
10088355,34.0468,-118.21600000000001,08:00 PM - 08:30 PM,0,No
22798056,34.2198,-118.2409,12:30 AM - 01:00 AM,0,No
2600531,33.9622,-118.3675,10:30 AM - 11:00 AM,0,No
15976152,34.1019,-118.2362,03:00 AM - 03:30 AM,0,No
10616581,34.0496,-118.2915,04:30 PM - 05:00 PM,0,No
1960552,33.9492,-118.3041,08:30 PM - 09:00 PM,0,No
18922040,34.1608,-118.2102,02:00 PM - 02:30 PM,0,No
14786548,34.0844,-118.2665,09:30 AM - 10:00 AM,0,No
14970446,34.0864,-118.2387,03:00 AM - 03:30 AM,0,No
24502734,34.2528,-118.3826,06:00 PM - 06:30 PM,0,No
16769833,34.1109,-118.603,10:30 PM - 11:00 PM,0,No
20542600,34.1867,-118.5338,02:00 PM - 02:30 PM,0,No
19694429,34.1747,-118.351,09:30 AM - 10:00 AM,0,No
13493432,34.0712,-118.2687,07:00 AM - 07:30 AM,0,No
22513669,34.2153,-118.1954,05:30 AM - 06:00 AM,0,No
10879899,34.0514,-118.1846,05:00 AM - 05:30 AM,0,No
